"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
11,38.1,38.1,61.9,"Ottenbach ZH","Ottenbach (ZH)","Ottenbach ZH","61,9 Prozent der Stimmbürgerinnen und Stimmbürger von Ottenbach sagen Nein zum Massnahmenpaket zugunsten der Medien.","Les habitants d'Ottenbach ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 61,9 pour cent de non.","No alla legge sulle misure a favore dei media nel comune di Ottenbach: i cittadini hanno bocciato il testo con il 61,9 percento dei voti."
12,41.7,41.7,58.3,"Rifferswil ZH","Rifferswil (ZH)","Rifferswil ZH","58,3 Prozent der Stimmbürgerinnen und Stimmbürger von Rifferswil sagen Nein zum Massnahmenpaket zugunsten der Medien.","Les habitants de Rifferswil ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 58,3 pour cent de non.","No alla legge sulle misure a favore dei media nel comune di Rifferswil: i cittadini hanno bocciato il testo con il 58,3 percento dei voti."
13,38.8,38.8,61.2,"Stallikon ZH","Stallikon (ZH)","Stallikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Stallikon. Die Gemeinde hat die Vorlage mit 61,2 Prozent abgelehnt.","A Stallikon, les habitants disent non à 61,2 pour cent à l'aide aux médias.","I cittadini di Stallikon si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 61,2 percento dei voti."
14,38.5,38.5,61.5,"Wettswil am Albis ZH","Wettswil am Albis (ZH)","Wettswil am Albis ZH","In Wettswil am Albis hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 61,5 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Wettswil am Albis rejettent le paquet d'aide aux médias avec 61,5 pour cent de non.","Nel comune di Wettswil am Albis la legge sulle misure a favore dei media è stata bocciata con il 61,5 percento dei voti."
21,24.9,24.9,75.1,"Adlikon ZH","Adlikon (ZH)","Adlikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Adlikon: Mit 214 Nein- zu 71 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 75,1 Prozent.","Le projet d'aide publique aux médias échoue à Adlikon avec 75,1 pour cent de non.","A Adlikon i cittadini hanno respinto, con il 75,1 percento dei voti, la legge sulle misure a favore dei media."
22,40.3,40.3,59.7,"Benken ZH","Benken (ZH)","Benken ZH","Benken ZH hat das Massnahmenpaket zugunsten der Medien mit 59,7 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Benken (ZH). La proposition recueille 59,7 pour cent de non.","Nel comune di Benken ZH la legge sulle misure a favore dei media è stata respinta con il 59,7 percento dei voti."
23,35.1,35.1,64.9,"Berg am Irchel ZH","Berg am Irchel (ZH)","Berg am Irchel ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Berg am Irchel: Mit 174 Nein-Stimmen zu 94 Ja-Stimmen oder 64,9 Prozent hat die Gemeinde die Vorlage verworfen.","A Berg am Irchel, c'est non à 64,9 pour cent à l'aide aux médias.","Da Berg am Irchel è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 64,9 percento dei voti."
24,37.3,37.3,62.7,"Buch am Irchel ZH","Buch am Irchel (ZH)","Buch am Irchel ZH","Nein zum Massnahmenpaket zugunsten der Medien in Buch am Irchel: Mit 240 Nein- zu 143 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 62,7 Prozent.","Le projet d'aide publique aux médias échoue à Buch am Irchel avec 62,7 pour cent de non.","A Buch am Irchel i cittadini hanno respinto, con il 62,7 percento dei voti, la legge sulle misure a favore dei media."
25,50,0,0,"Dachsen ZH","Dachsen (ZH)","Dachsen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
26,34.7,34.7,65.3,"Dorf ZH","Dorf (ZH)","Dorf ZH","In Dorf hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 65,3 Prozent verworfen.","A Dorf, les habitants sont défavorables au train de mesures en faveur des médias avec 65,3 pour cent de non.","Con il 65,3 percento di ""no"", i cittadini del comune di Dorf hanno respinto la legge sulle misure a favore dei media."
27,50,0,0,"Feuerthalen ZH","Feuerthalen (ZH)","Feuerthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
28,33.8,33.8,66.2,"Flaach ZH","Flaach (ZH)","Flaach ZH","In Flaach hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 66,2 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Flaach rejettent le paquet d'aide aux médias avec 66,2 pour cent de non.","Nel comune di Flaach la legge sulle misure a favore dei media è stata bocciata con il 66,2 percento dei voti."
29,48.6,48.6,51.4,"Flurlingen ZH","Flurlingen (ZH)","Flurlingen ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Flurlingen: Mit 280 Nein-Stimmen zu 265 Ja-Stimmen oder 51,4 Prozent hat die Gemeinde die Vorlage verworfen.","A Flurlingen, c'est non à 51,4 pour cent à l'aide aux médias.","Da Flurlingen è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 51,4 percento dei voti."
30,46.7,46.7,53.3,"Andelfingen ZH","Andelfingen (ZH)","Andelfingen ZH","53,3 Prozent der Stimmbürgerinnen und Stimmbürger von Andelfingen sagen Nein zum Massnahmenpaket zugunsten der Medien.","Les habitants d'Andelfingen ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 53,3 pour cent de non.","No alla legge sulle misure a favore dei media nel comune di Andelfingen: i cittadini hanno bocciato il testo con il 53,3 percento dei voti."
31,50,0,0,"Henggart ZH","Henggart (ZH)","Henggart ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
32,33.3,33.3,66.7,"Humlikon ZH","Humlikon (ZH)","Humlikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Humlikon: Mit 116 Nein- zu 58 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 66,7 Prozent.","Le projet d'aide publique aux médias échoue à Humlikon avec 66,7 pour cent de non.","A Humlikon i cittadini hanno respinto, con il 66,7 percento dei voti, la legge sulle misure a favore dei media."
33,40.7,40.7,59.3,"Kleinandelfingen ZH","Kleinandelfingen (ZH)","Kleinandelfingen ZH","59,3 Prozent der Stimmbürgerinnen und Stimmbürger von Kleinandelfingen sagen Nein zum Massnahmenpaket zugunsten der Medien.","Les habitants de Kleinandelfingen ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 59,3 pour cent de non.","No alla legge sulle misure a favore dei media nel comune di Kleinandelfingen: i cittadini hanno bocciato il testo con il 59,3 percento dei voti."
34,39.9,39.9,60.1,"Laufen-Uhwiesen ZH","Laufen-Uhwiesen (ZH)","Laufen-Uhwiesen ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Laufen-Uhwiesen: Mit 398 Nein-Stimmen zu 264 Ja-Stimmen oder 60,1 Prozent hat die Gemeinde die Vorlage verworfen.","A Laufen-Uhwiesen, c'est non à 60,1 pour cent à l'aide aux médias.","Da Laufen-Uhwiesen è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 60,1 percento dei voti."
35,50,0,0,"Marthalen ZH","Marthalen (ZH)","Marthalen ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
37,39.8,39.8,60.2,"Ossingen ZH","Ossingen (ZH)","Ossingen ZH","Ossingen hat das Massnahmenpaket zugunsten der Medien mit 60,2 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Ossingen. La proposition recueille 60,2 pour cent de non.","Nel comune di Ossingen la legge sulle misure a favore dei media è stata respinta con il 60,2 percento dei voti."
38,50,0,0,"Rheinau ZH","Rheinau (ZH)","Rheinau ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
39,33.3,33.3,66.7,"Thalheim an der Thur ZH","Thalheim an der Thur (ZH)","Thalheim an der Thur ZH","In Thalheim an der Thur hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 66,7 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Thalheim an der Thur rejettent le paquet d'aide aux médias avec 66,7 pour cent de non.","Nel comune di Thalheim an der Thur la legge sulle misure a favore dei media è stata bocciata con il 66,7 percento dei voti."
40,36.4,36.4,63.6,"Trüllikon ZH","Trüllikon (ZH)","Trüllikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Trüllikon: Mit 255 Nein- zu 146 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 63,6 Prozent.","Le projet d'aide publique aux médias échoue à Trüllikon avec 63,6 pour cent de non.","A Trüllikon i cittadini hanno respinto, con il 63,6 percento dei voti, la legge sulle misure a favore dei media."
41,39,39,61,"Truttikon ZH","Truttikon (ZH)","Truttikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Truttikon. Die Gemeinde hat die Vorlage mit 61 Prozent abgelehnt.","A Truttikon, les habitants disent non à 61 pour cent à l'aide aux médias.","I cittadini di Truttikon si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 61 percento dei voti."
43,30.6,30.6,69.4,"Volken ZH","Volken (ZH)","Volken ZH","In Volken hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 69,4 Prozent verworfen.","A Volken, les habitants sont défavorables au train de mesures en faveur des médias avec 69,4 pour cent de non.","Con il 69,4 percento di ""no"", i cittadini del comune di Volken hanno respinto la legge sulle misure a favore dei media."
51,38.1,38.1,61.9,"Bachenbülach ZH","Bachenbülach (ZH)","Bachenbülach ZH","Nein zum Massnahmenpaket zugunsten der Medien in Bachenbülach: Mit 644 Nein- zu 397 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 61,9 Prozent.","Le projet d'aide publique aux médias échoue à Bachenbülach avec 61,9 pour cent de non.","A Bachenbülach i cittadini hanno respinto, con il 61,9 percento dei voti, la legge sulle misure a favore dei media."
52,50,0,0,"Bassersdorf ZH","Bassersdorf (ZH)","Bassersdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
53,39.6,39.6,60.4,"Bülach ZH","Bülach (ZH)","Bülach ZH","Bülach hat das Massnahmenpaket zugunsten der Medien mit 60,4 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Bülach. La proposition recueille 60,4 pour cent de non.","Nel comune di Bülach la legge sulle misure a favore dei media è stata respinta con il 60,4 percento dei voti."
54,41,41,59,"Dietlikon ZH","Dietlikon (ZH)","Dietlikon ZH","Nein zum Massnahmenpaket zugunsten der Medien in Dietlikon: Mit 1'286 Nein- zu 895 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 59 Prozent.","Le projet d'aide publique aux médias échoue à Dietlikon avec 59 pour cent de non.","A Dietlikon i cittadini hanno respinto, con il 59 percento dei voti, la legge sulle misure a favore dei media."
55,38,38,62,"Eglisau ZH","Eglisau (ZH)","Eglisau ZH","Eglisau hat das Massnahmenpaket zugunsten der Medien mit 62 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Eglisau. La proposition recueille 62 pour cent de non.","Nel comune di Eglisau la legge sulle misure a favore dei media è stata respinta con il 62 percento dei voti."
56,50,0,0,"Embrach ZH","Embrach (ZH)","Embrach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
57,37.7,37.7,62.3,"Freienstein-Teufen ZH","Freienstein-Teufen (ZH)","Freienstein-Teufen ZH","62,3 Prozent der Stimmbürgerinnen und Stimmbürger von Freienstein-Teufen sagen Nein zum Massnahmenpaket zugunsten der Medien.","Les habitants de Freienstein-Teufen ne veulent pas d'aide publique aux médias. Ils rejettent le projet avec 62,3 pour cent de non.","No alla legge sulle misure a favore dei media nel comune di Freienstein-Teufen: i cittadini hanno bocciato il testo con il 62,3 percento dei voti."
58,33.2,33.2,66.8,"Glattfelden ZH","Glattfelden (ZH)","Glattfelden ZH","Nein zum Massnahmenpaket zugunsten der Medien in Glattfelden. Die Gemeinde hat die Vorlage mit 66,8 Prozent abgelehnt.","A Glattfelden, les habitants disent non à 66,8 pour cent à l'aide aux médias.","I cittadini di Glattfelden si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 66,8 percento dei voti."
59,50,0,0,"Hochfelden ZH","Hochfelden (ZH)","Hochfelden ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
60,28.6,28.6,71.4,"Höri ZH","Höri (ZH)","Höri ZH","Nein zum Massnahmenpaket zugunsten der Medien in Höri. Die Gemeinde hat die Vorlage mit 71,4 Prozent abgelehnt.","A Höri, les habitants disent non à 71,4 pour cent à l'aide aux médias.","I cittadini di Höri si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 71,4 percento dei voti."
61,34.4,34.4,65.6,"Hüntwangen ZH","Hüntwangen (ZH)","Hüntwangen ZH","In Hüntwangen hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 65,6 Prozent verworfen.","A Hüntwangen, les habitants sont défavorables au train de mesures en faveur des médias avec 65,6 pour cent de non.","Con il 65,6 percento di ""no"", i cittadini del comune di Hüntwangen hanno respinto la legge sulle misure a favore dei media."
62,37.6,37.6,62.4,"Kloten ZH","Kloten (ZH)","Kloten ZH","In Kloten hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 62,4 Prozent verworfen.","A Kloten, les habitants sont défavorables au train de mesures en faveur des médias avec 62,4 pour cent de non.","Con il 62,4 percento di ""no"", i cittadini del comune di Kloten hanno respinto la legge sulle misure a favore dei media."
63,31,31,69,"Lufingen ZH","Lufingen (ZH)","Lufingen ZH","Nein zum Massnahmenpaket zugunsten der Medien in Lufingen. Die Gemeinde hat die Vorlage mit 69 Prozent abgelehnt.","A Lufingen, les habitants disent non à 69 pour cent à l'aide aux médias.","I cittadini di Lufingen si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 69 percento dei voti."
64,50,0,0,"Nürensdorf ZH","Nürensdorf (ZH)","Nürensdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
65,27.1,27.1,72.9,"Oberembrach ZH","Oberembrach (ZH)","Oberembrach ZH","Oberembrach hat das Massnahmenpaket zugunsten der Medien mit 72,9 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Oberembrach. La proposition recueille 72,9 pour cent de non.","Nel comune di Oberembrach la legge sulle misure a favore dei media è stata respinta con il 72,9 percento dei voti."
66,38.2,38.2,61.8,"Opfikon ZH","Opfikon (ZH)","Opfikon ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Opfikon: Mit 1'976 Nein-Stimmen zu 1'224 Ja-Stimmen oder 61,8 Prozent hat die Gemeinde die Vorlage verworfen.","A Opfikon, c'est non à 61,8 pour cent à l'aide aux médias.","Da Opfikon è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 61,8 percento dei voti."
67,37,37,63,"Rafz ZH","Rafz (ZH)","Rafz ZH","Nein zum Massnahmenpaket zugunsten der Medien in Rafz: Mit 934 Nein- zu 549 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger die Vorlage abgelehnt. Das sind 63 Prozent.","Le projet d'aide publique aux médias échoue à Rafz avec 63 pour cent de non.","A Rafz i cittadini hanno respinto, con il 63 percento dei voti, la legge sulle misure a favore dei media."
68,50,0,0,"Rorbas ZH","Rorbas (ZH)","Rorbas ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
69,40.4,40.4,59.6,"Wallisellen ZH","Wallisellen (ZH)","Wallisellen ZH","In Wallisellen hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 59,6 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Wallisellen rejettent le paquet d'aide aux médias avec 59,6 pour cent de non.","Nel comune di Wallisellen la legge sulle misure a favore dei media è stata bocciata con il 59,6 percento dei voti."
70,36.7,36.7,63.3,"Wasterkingen ZH","Wasterkingen (ZH)","Wasterkingen ZH","Nein zum Massnahmenpaket zugunsten der Medien in Wasterkingen. Die Gemeinde hat die Vorlage mit 63,3 Prozent abgelehnt.","A Wasterkingen, les habitants disent non à 63,3 pour cent à l'aide aux médias.","I cittadini di Wasterkingen si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 63,3 percento dei voti."
71,33.8,33.8,66.2,"Wil ZH","Wil (ZH)","Wil ZH ZH","Nein zum Massnahmenpaket zugunsten der Medien in Wil ZH. Die Gemeinde hat die Vorlage mit 66,2 Prozent abgelehnt.","A Wil (ZH), les habitants disent non à 66,2 pour cent à l'aide aux médias.","I cittadini di Wil ZH si sono espressi contro la legge sulle misure a favore dei media. Il testo è stato respinto con il 66,2 percento dei voti."
72,31.1,31.1,68.9,"Winkel ZH","Winkel (ZH)","Winkel ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Winkel: Mit 1'190 Nein-Stimmen zu 538 Ja-Stimmen oder 68,9 Prozent hat die Gemeinde die Vorlage verworfen.","A Winkel, c'est non à 68,9 pour cent à l'aide aux médias.","Da Winkel è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 68,9 percento dei voti."
81,31.3,31.3,68.7,"Bachs ZH","Bachs (ZH)","Bachs ZH","In Bachs hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 68,7 Prozent verworfen.","A Bachs, les habitants sont défavorables au train de mesures en faveur des médias avec 68,7 pour cent de non.","Con il 68,7 percento di ""no"", i cittadini del comune di Bachs hanno respinto la legge sulle misure a favore dei media."
82,34.7,34.7,65.3,"Boppelsen ZH","Boppelsen (ZH)","Boppelsen ZH","In Boppelsen hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 65,3 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Boppelsen rejettent le paquet d'aide aux médias avec 65,3 pour cent de non.","Nel comune di Boppelsen la legge sulle misure a favore dei media è stata bocciata con il 65,3 percento dei voti."
83,29.1,29.1,70.9,"Buchs ZH","Buchs (ZH)","Buchs ZH","In Buchs ZH hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 70,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Buchs (ZH) rejettent le paquet d'aide aux médias avec 70,9 pour cent de non.","Nel comune di Buchs ZH la legge sulle misure a favore dei media è stata bocciata con il 70,9 percento dei voti."
84,30.4,30.4,69.6,"Dällikon ZH","Dällikon (ZH)","Dällikon ZH","Dällikon hat das Massnahmenpaket zugunsten der Medien mit 69,6 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Dällikon. La proposition recueille 69,6 pour cent de non.","Nel comune di Dällikon la legge sulle misure a favore dei media è stata respinta con il 69,6 percento dei voti."
85,30.1,30.1,69.9,"Dänikon ZH","Dänikon (ZH)","Dänikon ZH","In Dänikon hat das Massnahmenpaket zugunsten der Medien keine Mehrheit gefunden. Auf 69,9 Prozent der abgegebenen Stimmzettel stand ein Nein.","Les habitants de Dänikon rejettent le paquet d'aide aux médias avec 69,9 pour cent de non.","Nel comune di Dänikon la legge sulle misure a favore dei media è stata bocciata con il 69,9 percento dei voti."
86,50,0,0,"Dielsdorf ZH","Dielsdorf (ZH)","Dielsdorf ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
87,29,29,71,"Hüttikon ZH","Hüttikon (ZH)","Hüttikon ZH","Hüttikon hat das Massnahmenpaket zugunsten der Medien mit 71 Prozent abgelehnt.","Le paquet d'aide aux médias ne passe pas la rampe à Hüttikon. La proposition recueille 71 pour cent de non.","Nel comune di Hüttikon la legge sulle misure a favore dei media è stata respinta con il 71 percento dei voti."
88,50,0,0,"Neerach ZH","Neerach (ZH)","Neerach ZH","Die Resultate dieser Gemeinde sind noch nicht bekannt.","Les résultats ne sont pas encore connus dans cette commune.","I resultati di questa comune non sono ancora noti."
89,32.5,32.5,67.5,"Niederglatt ZH","Niederglatt (ZH)","Niederglatt ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Niederglatt: Mit 821 Nein-Stimmen zu 396 Ja-Stimmen oder 67,5 Prozent hat die Gemeinde die Vorlage verworfen.","A Niederglatt, c'est non à 67,5 pour cent à l'aide aux médias.","Da Niederglatt è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 67,5 percento dei voti."
90,33.6,33.6,66.4,"Niederhasli ZH","Niederhasli (ZH)","Niederhasli ZH","In Niederhasli hat die Stimmbevölkerung das Massnahmenpaket zugunsten der Medien abgelehnt. Die Vorlage wurde mit einem Nein-Stimmen-Anteil von 66,4 Prozent verworfen.","A Niederhasli, les habitants sont défavorables au train de mesures en faveur des médias avec 66,4 pour cent de non.","Con il 66,4 percento di ""no"", i cittadini del comune di Niederhasli hanno respinto la legge sulle misure a favore dei media."
91,40.4,40.4,59.6,"Niederweningen ZH","Niederweningen (ZH)","Niederweningen ZH","Keine Mehrheit für das Massnahmenpaket zugunsten der Medien in Niederweningen: Mit 595 Nein-Stimmen zu 403 Ja-Stimmen oder 59,6 Prozent hat die Gemeinde die Vorlage verworfen.","A Niederweningen, c'est non à 59,6 pour cent à l'aide aux médias.","Da Niederweningen è arrivato un ""no"" alle urne per la legge sulle misure a favore dei media. I cittadini hanno bocciato il testo con il 59,6 percento dei voti."
